, , , , , , , , , ,CPU,CPU,CPU,CPU,MEMORY,MEMORY,MEMORY,HDD,HDD,HDD,HDD,HDD,HDD,UPS,UPS,UPS,WINDOWS,WINDOWS,WINDOWS,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,EDC_BCA,EDC_BCA,EDC_BCA,EDC_BCA,EDC_MANDIRI,EDC_MANDIRI,EDC_MANDIRI,EDC_MANDIRI,EDC_MTI,EDC_MTI,EDC_MTI,EDC_MTI,PREVENTIF,PREVENTIF,PREVENTIF
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TVU4,CENDANA PARC 61,02,10.43.33.195,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,53,37,8 GB,8 GB,ADATA SX6000LNP,782 GB,151 GB,631 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",NBR7K-Q9MCG-JQQ43-GB7HQ-DV7J6,"5/23/2023, 14:37:22",1000 MB/s,0 hari 3 jam 7 menit,62,0.69 Menit,"""10.43.33.195"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.33.195 COM8,2,0,ONLINE-2025-09-28 09:14:38,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:N(60)|PC2:0-N|PCO:N|E02:10.43.33.195 COM9,0,9,OFFLINE-2025-09-27 22:26:16-TIDAK TERIMA RESPONSE DARI EDC,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,T5HS,HYBRID ECO SPBU REST AREA KM 14,02,10.43.135.99,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,14,37,8 GB,8 GB,ADATA SX6000LNP,787 GB,150 GB,637 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",82WFN-9TCTJ-KPTWG-K8T22-27KCT:4VNVF-JJHF3-WR87J-BBGXW-PKCKF,"2/4/2023, 03:38:50",1000 MB/s,0 hari 2 jam 40 menit,60,2.26 Menit,"""10.43.135.99"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:Y|E01:10.43.135.99 COM8,26,4,ONLINE-2025-09-27 22:07:44,NEM:Y(60)|PC2:0-N|PCO:Y|E02:10.43.135.99 COM9,3,0,ONLINE-2025-09-28 09:20:53,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,FD36,KARET RAYA/,02,10.43.243.227,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,11,48,8 GB,8 GB,ADATA LEGEND 850,750 GB,135 GB,615 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",H3H3N-K2P6G-MGDX2-7HF4K-4JRTG,"5/27/2025, 13:42:39",1000 MB/s,0 hari 3 jam 1 menit,55,0.57 Menit,"""10.43.243.227"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.243.226 COM8,10,0,ONLINE-2025-09-28 08:52:57,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.243.226 COM9,3,0,ONLINE-2025-09-28 09:02:30,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TZQ5,RAYA MEKARBAKTI/,02,10.43.125.227,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,52,41,8 GB,8 GB,ADATA SX6000LNP,806 GB,245 GB,561 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",3DNH6-4VM4Y-RX2YR-KFYXJ-DGP2T:GNCB9-RDCMG-9DW6W-B4VJC-XTPKF,"4/29/2022, 08:06:41",1000 MB/s,0 hari 3 jam 4 menit,59,0.89 Menit,"""10.43.125.227"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.125.226 COM8,25,4,ONLINE-2025-09-27 20:20:05,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.125.226 COM9,8,0,ONLINE-2025-09-27 19:58:05,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TVMY,GRAHA SEVILLA,02,10.43.134.227,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,29,35,8 GB,8 GB,ADATA SX6000PNP,758 GB,158 GB,600 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",THN4X-H6C8G-JPJBK-2V6V2-27J6C,"7/4/2024, 21:09:06",1000 MB/s,0 hari 2 jam 57 menit,52,0.82 Menit,"""10.43.134.227""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.134.227 COM7,10,0,ONLINE-2025-09-28 09:23:25,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.134.227 COM4,4,0,ONLINE-2025-09-27 21:48:16,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.134.226 COM9,4,0,ONLINE-2025-09-27 21:48:46,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,FZOL,SPBU CIKOKOL/,02,10.43.112.3,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,9,43,8 GB,8 GB,ADATA LEGEND 850,758 GB,307 GB,451 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",B2RWN-RFTVR-6TD93-QMC27-GCQW6,"6/11/2025, 12:13:17",1000 MB/s,0 hari 3 jam 49 menit,57,0.75 Menit,"""10.43.112.3"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.112.2 COM8,6,0,ONLINE-2025-09-28 08:53:29,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.112.2 COM9,3,0,ONLINE-2025-09-28 08:46:31,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,T16I,TELUK NAGA MAS/,02,10.43.226.67,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,56,73,4 GB,4 GB,ADAT    SU800 SCSI Disk Device,807 GB,249 GB,558 GB,"'

Healthy",,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R) 7, Professional edition:
    The machine is permanently activated.",MRFCP-W3MM2-JXQHF-6387K-2R4TM,"7/17/2022, 12:25:03",1000 MB/s,0 hari 2 jam 55 menit,99,0.33 Menit,"""10.43.226.67"",""172.31.31.5""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.226.66 COM8,2,1,ONLINE-2025-09-28 07:03:53,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.226.66 COM9,2,0,ONLINE-2025-09-26 17:09:39,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,F356,BALARAJA KRESEK/,02,10.43.105.195,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) CPU G3260 @ 3.30GHz,31,48,4 GB,4 GB,ST1000DM010-2EP102,1478 GB,365 GB,1113 GB,Healthy,HDD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",P9FJ7-CNT6B-793QV-43WTJ-6MVCP,"12/23/2024, 09:57:36",1000 MB/s,0 hari 2 jam 58 menit,65,0.74 Menit,"""10.43.105.195"",""172.31.31.2""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.105.194 COM8,2,0,ONLINE-2025-09-26 19:33:39,NEM:Y(60)|PC2:1-Y|PCO:N|E02:10.43.105.194 COM9,7,0,ONLINE-2025-09-27 20:46:30,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TXPG,KM CIREWET,02,10.43.52.99,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,21,45,8 GB,8 GB,ADATA SX6000PNP,806 GB,410 GB,396 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",4NRX8-V9WX2-RKHW3-Y9HFJ-29X86,"4/29/2022, 08:06:41",1000 MB/s,0 hari 3 jam 2 menit,57,1.02 Menit,"""10.43.52.99"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.52.98 COM8,4,0,ONLINE-2025-09-28 07:35:43,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.52.98 COM9,2,0,ONLINE-2025-09-28 06:58:04,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TIUT,PLUS ECO PINANGSIA 2/,02,10.43.41.99,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,64,52,8 GB,8 GB,ADATA SX6000PNP,806 GB,361 GB,445 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,HKlFiFvFoAgAgLj4041:40-UPS-Smart-UPS,"Windows(R), Professional edition:
    The machine is permanently activated.",CHG44-VFNBG-42MB9-RDWHX-M99CT,"4/29/2022, 08:06:41",1000 MB/s,0 hari 3 jam 52 menit,57,0.97 Menit,"""10.43.41.99""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.41.99 COM8,6,1,ONLINE-2025-09-28 08:53:25,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.41.99 COM9,5,0,ONLINE-2025-09-28 09:07:47,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TW22,BANGUN REKSA/,02,10.43.110.195,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,28,45,8 GB,8 GB,ADATA SX6000LNP,806 GB,405 GB,401 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",6NR7T-72BHQ-WDFY4-WPKHM-39M6G:NK622-CHW9H-H327X-79V84-4X8XF,"4/29/2022, 08:06:41",1000 MB/s,0 hari 3 jam 52 menit,41,1.86 Menit,"""10.43.110.195"",""172.31.31.1""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.110.194 COM8,2,0,ONLINE-2025-09-28 08:50:41,NEM:Y(60)|PC2:1-Y|PCO:N|E02:10.43.110.194 COM9,2,0,ONLINE-2025-09-28 08:48:06,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TIAP,RAYA KADU/,02,10.43.239.227,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,28,35,8 GB,8 GB,ADATA SX6000PNP,750 GB,140 GB,610 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",3BNVT-9MJQ8-DVM8X-B3TKY-7MJGG,"1/2/2025, 13:15:50",1000 MB/s,0 hari 2 jam 59 menit,69,0.73 Menit,"""10.43.239.227"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.239.226 COM8,11,4,ONLINE-2025-09-27 19:32:14,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.239.226 COM9,2,0,ONLINE-2025-09-27 21:46:12,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TXLU,PLP CURUG 3/,02,10.43.232.67,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,25,58,4 GB,4 GB,ADAT    SU900 SCSI Disk Device,807 GB,224 GB,583 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",YHGCF-7Q233-78QGQ-P39HC-4M7MP,"5/28/2020, 10:58:45",1000 MB/s,0 hari 3 jam 9 menit,45,0.34 Menit,"""10.43.232.67"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.232.67 COM8,2,0,ONLINE-2025-09-28 09:01:08,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.232.67 COM9,0,4,OFFLINE-2025-09-28 07:47:15-RESPONSE DARI EDC BLANK,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TFK4,PLUS ECO CIPONDOH RAYA/,02,10.43.237.195,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,28,35,8 GB,8 GB,ADATA LEGEND 850,796 GB,144 GB,651 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",QBFN6-9HHHW-BYDWR-962BB-TXX86,"11/15/2024, 13:52:06",1000 MB/s,0 hari 2 jam 58 menit,55,1.57 Menit,"""10.43.237.195"",""172.31.31.3""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.237.194 COM8,2,0,ONLINE-2025-08-21 13:43:29,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.237.194 COM9,1,0,ONLINE-2025-08-21 13:41:04,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TDZ7,PORIS GAGA/,02,10.43.246.227,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,0,60,4 GB,4 GB,ADAT    SU900 SCSI Disk Device,807 GB,335 GB,473 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",MWG44-G892F-HD4WH-FWG6Q-2P7RD,"1/3/2020, 09:59:07",1000 MB/s,0 hari 2 jam 23 menit,45,0.44 Menit,"""10.43.246.227"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.246.226 COM8,16,0,ONLINE-2025-09-27 19:33:51,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.246.226 COM9,3,0,ONLINE-2025-09-28 08:41:57,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,T2L6,GARDEN BOULEVARD,02,10.43.55.99,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,7,33,8 GB,8 GB,ADATA SX6000LNP,768 GB,243 GB,525 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",NGWFG-8KH6F-4MW4P-CWF9M-WHV24,"11/24/2022, 16:14:48",1000 MB/s,0 hari 3 jam 35 menit,36,2.02 Menit,"""10.43.55.99"",""172.31.31.2""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.55.98 COM8,14,2,ONLINE-2025-09-27 17:47:18,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.55.98 COM9,1,0,ONLINE-2025-09-27 08:03:53,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.55.98 COM9,1,0,ONLINE-2025-09-27 08:04:38,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TWTV,CANGKUDU/,02,10.43.231.67,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,12,60,4 GB,4 GB,ADAT    SU800 SCSI Disk Device,807 GB,210 GB,596 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",VWX36-FYJ3G-WG6YM-XYCHK-2M6F8,"6/9/2021, 17:10:19",1000 MB/s,0 hari 2 jam 56 menit,40,0.31 Menit,"""10.43.231.67"",""172.31.31.1""",NEB:Y(60)|PC1:0 N|PCO:N|E01:10.43.231.66 COM8,3,3,ONLINE-2025-09-28 09:19:42,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.231.66 COM9,5,0,ONLINE-2025-09-27 20:31:11,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,FLX9,PASIR AWI/,02,10.43.223.131,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,15,52,4 GB,4 GB,ADAT    SU800 SCSI Disk Device,796 GB,182 GB,614 GB,"'

Healthy",,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,HEhFiLuEkAgAgKq4041:40-UPS-Smart-UPS,"Windows(R) 7, Professional edition:
    The machine is permanently activated.",TQJF8-K8W7C-KG73F-CXTBH-4CGB8,"8/29/2023, 19:56:07",1000 MB/s,0 hari 0 jam 14 menit,51,1.15 Menit,"""10.43.223.131"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.223.130 COM8,4,3,ONLINE-2025-09-28 08:11:09,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.223.130 COM9,0,1,"OFFLINE-2025-09-28 08:35:40-THE DEVICE DOES NOT RECOGNIZE THE COMMAND.
","'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TSLU,RUKO PORIS INDAH,02,10.43.137.227,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G3250 @ 3.20GHz,6,38,4 GB,4 GB,ST500DM0 09-2DM14C SCSI Disk Device,739 GB,106 GB,633 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",YRHX4-GFYGC-B2GM6-RDGP2-BGH8G,"2/2/2022, 21:19:59",1000 MB/s,0 hari 2 jam 42 menit,44,0.75 Menit,"""10.43.137.227"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.137.226 COM8,2,0,ONLINE-2025-09-28 07:23:02,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.137.226 COM9,1,0,ONLINE-2025-09-28 08:52:20,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,FB69,APARTEMEN PARAGON,02,10.43.36.195,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G3250 @ 3.20GHz,31,58,4 GB,4 GB,ST500DM0 09-2F110A SCSI Disk Device,772 GB,221 GB,551 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",362WY-WYJKR-HJ2FR-6C8PJ-HP48W,"3/17/2021, 19:24:01",1000 MB/s,0 hari 3 jam 17 menit,49,1.75 Menit,"""10.43.36.195"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.36.194 COM8,15,3,ONLINE-2025-09-27 18:17:27,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.36.194 COM9,0,1,OFFLINE-2025-09-27 11:54:33-RESPONSE DARI EDC BLANK,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TM9I,GATOT SUBROTO 4.5,02,10.43.31.99,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,8,31,8 GB,8 GB,ADATA SX6000LNP,758 GB,319 GB,439 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",WKJWD-NW48X-6D6T3-444MV-9BVJ6,"12/27/2022, 12:00:44",1000 MB/s,0 hari 5 jam 6 menit,62,0.46 Menit,"""10.43.31.99"",""172.31.31.2""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.31.98 COM8,6,8,ONLINE-2025-09-28 08:51:42,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.31.99 COM9,0,2,OFFLINE-2025-09-28 03:21:31-TIDAK TERIMA RESPONSE DARI EDC,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,FF89,HASYIM ASHARI/,02,10.43.122.195,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6405 CPU @ 4.10GHz,8,35,8 GB,8 GB,ADATA SX6000PNP,758 GB,258 GB,500 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",PGKBN-DB6CR-VCDFP-MMB4V-94TPT,"1/25/2024, 15:23:33",1000 MB/s,0 hari 2 jam 51 menit,58,0.9 Menit,"""10.43.122.195"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.122.194 COM8,22,0,ONLINE-2025-09-27 20:53:01,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.122.194 COM9,8,2,ONLINE-2025-09-27 21:27:07,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,F17D,TAMAN ROYAL/,02,10.43.237.227,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G4500 @ 3.50GHz,18,64,4 GB,3 GB,ADAT    SU900 SCSI Disk Device,807 GB,286 GB,521 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",7386G-P78VT-FH6BY-733CC-6V9VM,"9/30/2019, 13:54:19",1000 MB/s,0 hari 2 jam 58 menit,50,0.29 Menit,"""10.43.237.227"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.237.227 COM8,2,0,ONLINE-2025-09-28 08:59:57,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.237.227 COM9,1,0,ONLINE-2025-09-28 07:56:17,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TRE3,TENJO 2/,02,10.43.116.163,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,3,40,8 GB,8 GB,ADATA SX6000PNP,758 GB,264 GB,494 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",D7W2N-XPK9W-P23MW-F6D9F-Q9MP2,"11/2/2022, 10:30:20",1000 MB/s,0 hari 2 jam 56 menit,48,2.1 Menit,"""10.43.116.163"",""172.31.31.3""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.116.162 COM6,6,8,ONLINE-2025-09-27 19:40:19,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.116.162 COM9,1,0,ONLINE-2025-09-28 07:46:14,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:29,G026,TYWO,CISOKA TIGARAKSA/,02,10.43.211.67,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,3,46,8 GB,8 GB,ADATA SX6000LNP,750 GB,322 GB,428 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",CYHJR-6WNPR-C4X7Q-F4XTK-DYJGG,"10/11/2024, 17:33:13",1000 MB/s,0 hari 3 jam 4 menit,52,6.05 Menit,"""10.43.211.67""",NEB:N(60)|PC1:1 N|PCO:N|E01:10.43.211.66 COM8,8,9,ONLINE-2025-09-27 17:34:37,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.211.67 COM9,3,0,ONLINE-2025-09-28 07:40:47,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:30,G026,TQT0,M TOHA KM 3.5/,02,10.43.11.195,Microsoft Windows 7 Professional ,32-bit,Intel(R) Celeron(R) CPU G540 @ 2.50GHz,12,58,4 GB,3 GB,Samsung SSD 850 EVO 500GB ATA Device,777 GB,299 GB,477 GB,"'

Healthy",,OK,NOK,"'-","Windows(R) 7, Professional edition:
    The machine is permanently activated.",W48PD-CVXWD-FQ9RH-M9BB2-6DHC9,"11/9/2023, 15:17:20",1000 MB/s,0 hari 3 jam 39 menit,58,0.43 Menit,"""10.43.11.195"",""172.31.31.3""",NEB:Y(60)|PC1:1 N|PCO:Y|E01:10.43.11.194 COM8,8,3,ONLINE-2025-09-27 19:50:21,NEM:Y(60)|PC2:0-N|PCO:Y|E02:10.43.11.194 COM9,2,0,ONLINE-2025-09-27 19:52:10,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
